codigo_proyecto,institucion financiante,programa,Instrumento,anio,nombre_proyecto,estado,Investigador,tipo_participación,institucion ejecutora,id institucion,tipo_participacion,region(es)_ejecución,region(es)_ejecución_rec,Taxonomia FIA,Taxonomia Cameron,Taxonomia_CORFO,Taxonomia Sector Aplicacion (propia),objetivos,objetivos_especificos
PYT-2011-0038,FIA,FIA,,2011,"Diseño, fabricación y comercialización de sensores electrofisiológicos y su correspondiente algoritmo de medición, para determinar estrés hídrico en cultivos frutales e implementar planes óptimos de riego",F,,,Dreamline S.A.  ,939,BENEFICIARIA / DESARROLLADOR,"Valparaíso, Región Metropolitana",5.14,Comercialización y Marketing; Manejo productivo; Riego y drenaje; Tecnologías de información y comunicación (TICs); Extensión y difusión tecnológica,,,2,"Obtener una versión comercial de sensores para la detección de senales eléctricas en plantas frutales, integrándolos con un sistema de telemetría, obteniendo una forma de visualización e interpretación a través de un software especializado, para el proceso de toma de decisiones óptimas de riego por parte de los agricultores.              "," Producir el equipamiento en un formato comercial, a partir de los prototipos ya desarrollados, para su utilización en plantaciones frutales comerciales ; Desarrollar la investigación necesaria para evaluar y calibrar la respuesta de plantaciones frutales manejadas con diferentes estrategias de riego, por medio del equipamiento producido ; Adaptar sistemas computacionales de procesamiento de datos con salidas gráficas existentes en el mercado, para su uso en el manejo de la información obtenida con el equipamiento desarrollado ; Desarrollar e implementar un plan de negocios para desarrollar el mercado de adquirentes de esta tecnología, al interior de la importante industria de producción de frutas y uvas destinadas a la producción de vinos de Chile ; Crear un servicio de apoyo agronómico para los productores frutícolas, que les permita implementar adecuadamente las prestaciones de los productos del proyecto. "
PYT-2011-0061,FIA,FIA,,2011,Desarrollo de un centro de producción hortícola diversificado en la localidad de Toconao (Región de Antofagasta) por medio del tratamiento de aguas contaminadas con B y As,F,,,Asitec Ltda.  ,933,BENEFICIARIA / DESARROLLADOR,Antofagasta,2,Calidad; Comercialización y Marketing; Manejo productivo; Riego y drenaje; Descontaminación; Modelo de negocio,,,9,Desarrollar un centro de producción de hortalizas frescas en la comunidad de Toconao por medio de la descontaminación de B y As de las aguas disponibles para riego.                                                                                        , Establecer la validación técnica y económica de una planta piloto para abatimiento de B y As en el agua de riego. ; Establecer una parcela piloto de cultivos hortícolas diversificados en la comunidad de Toconao.; Validar la calidad nutricional y organoléptica de las hortalizas producidas en la unidad piloto.; Generar un estudio de pre inversión para el escalamiento de la unidad piloto hacia todo el terreno disponibl;; Establecer las bases de un sistema de comercialización de los productos hortícolas integrado verticalmente (sin intermediarios).
PYT-2011-0070,FIA,FIA,,2011,Desarrollo de un sistema de bombeo de agua para riego de frutales en laderas de cerro con energía solar concentrada para el centro - norte de Chile,F,,,Solartec Chile Ltda.  ,940,BENEFICIARIA / DESARROLLADOR,Valparaíso,5,Comercialización y Marketing; Riego y drenaje; Energías renovables no convencionales,,,2,Desarrollar un prototipo de un sistema de bombeo de agua para riego utilizando colectores de energía solar concentrada que mediante la producción de vapor accionen una turbina que a su vez hagan funcionar una bomba para bombear agua para riego de una plantación de paltos en ladera de cerro de 19 ha en el valle de Aconcagua y que su costo sea significativamente más bajo (US$ 2.087/kWatts) 27.8% del valor de los sistemas fotovoltaicos existentes hoy en el mercado chileno.       ," Diseno del sistema turbinabomba a vapor y eléctrico, que a través del dimensionamiento, desarrollo de especificaciones técnicasy compra de equipos de paneles solares y turbinas, permitan bombear agua de riego e irrigar las laderas del prototipo.; Instalación y evaluación de los equipos en terreno y puesta en marcha del prototipo en especies de paltos y cítricos en ladera de cerro.; Desarrollo e implementación de una estrategia comercial e introducción del sistema de bombeo con energía Solar Concentrada al mercado chileno."
PYT-2012-0048,FIA,FIA,,2012,Cultivo integrado de peces de agua dulce y vegetales con tecnología de recirculación de agua,F,,,Granja Agroacuícola Diaguitas E.I.R.L. (Comercializadora German Enrique Merino Araneda E.I.R..L.)  ,943,BENEFICIARIA / DESARROLLADOR,Coquimbo,4,Comercialización y Marketing; Manejo productivo; Sustentabilidad; Energías renovables no convencionales; Eficiencia hídrica,,,4,Establecer un cultivo integrado de peces y plantas (acuiponía) a escala piloto comercial para diversificar la producción e incrementar la eficiencia de uso de agua en zona semiáridas.,"Desarrollar y validar un sistema acuipónico de truchas y lechugas a escala piloto comercial en la localidad de Diaguitas.Incrementar la producción de biomasa de truchas y lechugas que puedan producirsesustentablemente en un sistema acuipónico instalado en la localidad de Diaguitas.Reducir los requerimientos energéticos de un sistema acuipónico utilizando fuentes de energía renovables disponibles.Reducir los costos de producción de un sistema acuipónico conociendo en detalle sus requerimientos básicos.Determinar estrategias de comercialización, distribución y venta de truchas y lechugas vivas localment;"
PYT-2012-0075,FIA,FIA,,2012,Adaptación y validación de sistemas de producción de arroz de alto rendimiento en la zona arrocera nacional para incrementar la rentabilidad y competitividad del cultivo,F,,,Servicios y Asesorías MAQSARROZ Ltda.  ,944,BENEFICIARIA / DESARROLLADOR,"Maule, Bío Bío",7.8,Manejo productivo; Riego y drenaje; Eficiencia hídrica; Extensión y difusión tecnológica,,,2,Validar  y transferir sistemas de producción de arroz de alto rendimiento en la zona arrocera nacional de forma tal de incrementar la rentabilidad y competitividad del cultivo.," Validar la metodología de mínima labranza y siembra de arroz en suelo seco.; Validar la implementación de nuevas metodologías de uso y manejo de la lámina de agua empleada para arroz de riego.; Implementar y evaluar nuevas metodologías de uso de herbicidas (pre y post emergentes) bajo el concepto de siembra en suelo seco.; Evaluar metodologías de fertilización que permitan la optimización del uso de fertilizantes bajo el concepto de siembra en suelo seco (sistema aeróbico).; Implementar sistemas de transferencia directa de los sistemas de producción de arroz de alto rendimiento en conjunto con los productores, de forma tal que la adquisición de estas nuevas tecnologías sea adoptada por el gremio arrocero de la zon"
PYT-2012-0136,FIA,FIA,,2012,"Desarrollo de un sistema de gestión operacional para las aguas de una cuenca, brindando herramientas de autogestión y autoadministración a las organizaciones de usuarios involucradas",F,,,Pontificia Universidad Católica de Chile,67,BENEFICIARIA / DESARROLLADOR,"Coquimbo, Maule",4.7,Tecnologías de información y comunicación (TICs); Asociatividad; Gestión; Recursos hídricos,,,9,"Desarrollar un sistema de gestión operacional que integre la simulación de recursos hídricos bajo el marco jurídico actual y considere los estímulos y externalidades económicas implicadas, introduciendo un sistema de auto-gestión de organizaciones de usuarios.","Desarrollar una herramienta de gestión única de cuencas que incorpore aspectos hidrológicos, jurídicos y económicos.Implementar y validar la herramienta desarrollada en una cuenca piloto (Limarí), ajustando así sus características a una situación real.Extraer las lecciones de replicabilidad a travésdel desarrollo de la herramienta de gestión multidimensional en una segunda cuenca (Maul;, permitiendo la transferencia de la herramienta a otras cuencas."
PYT-2012-0148,FIA,FIA,,2012,"Desarrollo de un sistema de evaluación y optimización del riego en huertos frutícolas y viñedos, a través de imágenes térmicas, desde un sistema aerotransportado autónomo y su interpretación digital",F,,,INIA Instituto de Investigaciones Agropecuarias  ,923,BENEFICIARIA / DESARROLLADOR,"Bernardo O´higgins, Bío Bío",6.8,Riego y drenaje; Agricultura de precisión; Tecnologías de información y comunicación (TICs); Gestión,,,2,"Evaluar y desarrollar un modelo espacial para la optimización de la gestión del riego, a partir de imágenes térmicas aéreas, en huertos frutícolas y vinedos.","Desarrollar e integrar sistemas electrónicos y de captura de imágenes térmicas, sobre un avión UAV, para la obtención de imágenes térmicas procesables digitalment;Desarrollar un modelo de calibración de imágenes térmicas para un sistema de evaluación de estrés hídrico espacial en huertos frutícolas y vinedos. Desarrollar e implementar una plataforma de gestión de información de estrés hídrico espacial a nivel de usuario. Prospectar nuevos mercados potenciales y evaluar comercialmente el modelo de negocios predefinido y el de transferencia tecnológic Difundir los resultados del proyecto para la optimización del uso del agua de riego en huertos frutícolas y vinedos."
PYT-2012-0153,FIA,FIA,,2012,Aumento y disponibilidad de la eficiencia en el uso del agua de riego a través de la adaptación del Sistema Vetiver para potenciar la agricultura sustentable en la Región de Arica y Parinacota,F,,,Universidad de Tarapacá,311,BENEFICIARIA / DESARROLLADOR,Arica y Parinacota,15,Descontaminación; Eficiencia hídrica; Extensión y difusión tecnológica; Recursos hídricos,,,2,Recuperar aguas contaminadas a través de la adaptación del Sistema Vetiver para  optimizar el uso del agua de riego y aumentar la productividad en la región de Arica y Parinacota.,"Determinar la técnica y métodos que permitan obtener altas tasas de descontaminación del aguaen el área de estudio.Validar la reducción de contaminantes (sales, Boro, Arsénico y metales pesadosdel agua, a través de Sistema Vetiver adaptado en el valle de Lluta, Azapa y Camarones.Elaborar un manual metodológico de la aplicación del Sistema Vetivier.Elaborar un programa de transferencia de los productos generados."
PYT-2012-0159,FIA,FIA,,2012,"Piloto para ""Centro Regional de Información del Agua"" (CRIA) para la Región  de Coquimbo, caso práctico Cuenca del Río Elqui, bajo jurisdicción de la Junta de Vigilancia del Río Elqui y sus afluentes",F,,,Administradora de Recursos Hídricos Rio Elqui Limitada  ,945,BENEFICIARIA / DESARROLLADOR,Coquimbo,4,Tecnologías de información y comunicación (TICs); Gestión; Infraestructura; Recursos hídricos,,,9,"Desarrollar un programa piloto en la Provincia de Elqui de un Centro de Información del Agua dinámico, moderno e innovador que permita satisfacer las necesidades de información  estratégica para los diversos sectores involucrados, en zonas con escasez hídrica permanente","Fortalecer la estructura organización que permita definir los roles y responsabilidad de los diferentes proveedores de datos asociados, para definir los reportes estáticos y dinámicos.Establecer un estándar y aplicar un diagnostico con características claras y compatibles a nivel del piloto para asegurar el acceso a la información del agua, que permita llevar un repositorio general de la información del aguNivelar a los proveedores de datos para que adquieran las competencias definidas en el estándar y determinadas en el diagnostico necesarias para aportar información al piloto.Desarrollo de plataforma tecnológica, que permita recibir la información de distintos actores y ponerla a disposición de los tomadores de decisión respecto del recurso hídrico.Disponer deReportes que informen la relación de los recursos hídricos superficiales y subterráneos, Contabilización de los usos de Agua de embalses, canales, pozos, ríos, funcionamiento del mercado del agua y sus restricciones."
PYT-2013-0352,FIA,FIA,,2013,"Continuación PYT-2011-0038: diseño, fabricación y comercialización de sensores electrofisiológicos y su correspondiente algoritmo de medición, para determinar estrés hídrico en cultivos frutales e implementar planes óptimos de riego",F,,,Wiseconn S.A.  ,951,BENEFICIARIA / DESARROLLADOR,"Valparaíso, Región Metropolitana",5.14,Comercialización y Marketing; Riego y drenaje; Tecnologías de información y comunicación (TICs); Extensión y difusión tecnológica,,,2,"Obtener una versión comercial de sensores para la detección de senales eléctricas en plantas frutales, integrándolos con un sistema de telemetría, obteniendo una forma de visualización e interpretación a través de un software especializado, para el proceso de toma de decisiones óptimas de riego por parte de los agricultores.","Producir el equipamiento en un formato comercial, a partir de los prototipos ya desarrollados, para su utilización en plantaciones frutales comerciales Desarrollar la investigación necesaria para evaluar y calibrar la respuesta de plantaciones frutales manejadas con diferentes estrategias de riego, por medio del equipamiento producido Adaptar sistemas computacionales de procesamiento de datos con salidas gráficas existentes en el mercado, para su uso en el manejo de la información obtenida con el equipamiento desarrollado Desarrollar e implementar un plan de negocios para desarrollar el mercado de adquirentes de esta tecnología, al interior de la importante industria de producción de frutas y uvas destinadas a la producción de vinos de Chile Crear un servicio de apoyo agronómico para los productores frutícolas, que les permita implementar adecuadamente las prestaciones de los productos del proyecto. "
PYT-2015-0171,FIA,FIA,,2015,Reuso de agua servida para la producción de flores de corte en un sistema aeropónico recirculante ,F,,,Universidad Arturo Prat,93,BENEFICIARIA / DESARROLLADOR,Tarapacá,1,Manejo productivo; Sustentabilidad; Eficiencia hídrica; Extensión y difusión tecnológica; Modelo de negocio; Pequeña agricultura / pequeña explotación; Pueblos originarios,,,2,Evaluar la factibilidad técnico - económica para la reutilización del agua servida tratada en la producción de flores de corte en un sistema de cultivo aeropónico recirculante bajo invernadero pasivo.,"1.  Evaluar la respuesta agronómica de las flores de corte en dos ciclos de cultivo un sistema aeropónico recirculante con agua servida tratada.2.  Determinar la eficiencia hídrica del sistema de cultivo aeropónico recirculante con agua servida tratada.3.  Evaluar la factibilidad económica del uso sistema de cultivo aeropónico recirculante con agua servida tratada para la producción de flores de corte.4.  Difundir y transferir los resultados a los productores agrícolas, profesionales  y actores públicos - privados."
PYT-2015-0486,FIA,FIA,,2015,Turbinas Hidrocinéticas para Canales de Riego,F,,,Emilio Alfonso de la Jara Hartwig,Persona Natural,BENEFICIARIA / DESARROLLADOR,Bío Bío,8,Comercialización y Marketing; Energías renovables no convencionales; Recursos hídricos; Tecnologías de proceso; Transferencia tecnológica y propiedad intelectual,,,2,"En este proyecto con FIA, se espera instalar un piloto de las turbinas Orbital Stream en un canal de la zona centro del país, con el objetivo de generar entre 5 a 10 KW de energía distribuida. Este piloto será utilizado para refinar aspectos tecnológicos del producto y presentarlo a clientes potenciales, tanto asociaciones de canalistas como clientes particulares.","1. Búsqueda y obtención de cliente y selección de lugar de instalación del piloto.2. Diseno de turbina Orbital Stream Energy (Modelo Shyma 1) para el piloto.3. Fabricación, instalación y operación del sistema SHYMA 14. Estudio de modelo de protección de propiedad intelectual.5. Difusión y campana comercial para para conseguir nuevos clientes."
PYT-2016-0152,FIA,FIA,,2016,Estrategias agronómicas de gestión del riego que permitan aumentar la productividad del agua y la sustentabilidad de sistemas frutícolas ante el proceso de aridización,E,,,Universidad de Chile,125,BENEFICIARIA / DESARROLLADOR,Coquimbo,4,Manejo productivo; Riego y drenaje; Cambio climático,,,2,"Identificar estrategias de gestión del recurso hídrico para los principales sistemas de producción frutícola del norte chico (palto, olivo y uva de mesa) que permitan asegurar la sustentabilidad de la producción en el largo plazo frente al proceso de aridización y generar en los agricultores beneficiaros las competencias que les permitan ser autónomos en la toma de decisiones con respecto al manejo de su sistema productivo frente a una emergencia hídrica según su propia realidad y margen de acción.","Cuantificar,  a través de un balance hídrico a nivel predial, el ahorro de agua producto de la implementación de herramientas físicas orientadas a disminuir las pérdidas por evapotranspiración bajo condiciones de riego óptimo. Evaluar estrategias de manejo agronómico que permitan adaptar el sistema productivo a condiciones de sequía moderada, a través del uso de tecnologías orientadas a balancear el potencial productivo a la disponibilidad hídrica limitada. Evaluar estrategias de manejo agronómico que permitan aumentar la resiliencia de los sistemas agrícolas en condiciones de sequía severa, con el uso de tecnologías que aumentan la capacidad de almacenaje y aprovechamiento de agua en la rizósfera. Evaluar la rentabilidad económica de implementar las estrategias de gestión de riego sustentable desprendidas de los manejos agronómicos exitosos de los 3 primeros objetivos específicos frente a un escenario de sequía moderada y sequía severa.Contribuir a disminuir la brecha tecnológica de acción frente al proceso de aridización dejando en los agricultores las competencias  que les permitan ser autónomos en la toma de decisiones de manejo de su sistema productivo frente a la emergencia hídrica según su propia realidad y margen de acción."
REDES140187,CONICYT,PCI,APOYO A LA FORMACIÓN DE REDES INTERNACIONALES ENTRE CENTROS DE INVESTIGACIÓN,2014,UNDERSTANDING THE EFFECTS OF HYDRAULIC CONNECTIVITY ON BIODIVERSITY AND ECOLOGICAL FUNCTIONING OF RIVERINE ECOSYSTEMS FOR INFORMED RIVER MANAGEMENT,,KONRAD GÓRSKI,Investigador Principal,Universidad de Concepción,127,BENEFICIARIA / DESARROLLADOR,,,,1,,8,,
REDES150052,CONICYT,PCI,REDES INTERNACIONALES,2015,ENERGY CONFLICTS AND RISK GOVERNANCE: A COMPARATIVE STUDY BETWEEN CHILE AND COLOMBIA,,ORLANDO VALLEJOS ROMERO,Investigador Principal,Universidad de La Frontera,146,BENEFICIARIA / DESARROLLADOR,,,,5,,9,,
REDES150086,CONICYT,PCI,REDES INTERNACIONALES,2015,MANURESOUTH: RESEARCH NETWORK ON EFFLUENTS AND WATER OF DAIRY GRAZING SYSTEMS IN SOUTH AMERICA COUNTRIES,,Francisco Salazar Sperberg,Investigador Principal,INIA Instituto de Investigaciones Agropecuarias  ,923,BENEFICIARIA / DESARROLLADOR,,,,6,,9,,
REDES150153,CONICYT,PCI,REDES INTERNACIONALES,2015,NATURAL RISKS IN MOUNTAIN AREAS AND THEIR EFFECTS IN RIVER MORPHOLOGY,,Galo Valdebenito Montenegro,Investigador Principal,Universidad Austral de Chile,94,BENEFICIARIA / DESARROLLADOR,,,,2,,8,,
TE12I1015,CONICYT,FONDEF,PROGRAMA TIC EFECTIVAS PARA LA  EDUCACIÓN (TIC-EDU),2011,"KIMGEN RED: APRENDIZAJE DE LA GEOGRAFIA LOCAL Y GLOBAL, Y DE SUS RIESGOS NATURALES, UTILIZANDO SISTEMAS COLABORATIVOS MOVILES MULTIPLATAFORMA",,FERNANDO PEÑA CORTES,Investigador Principal,Universidad Católica de Temuco,104,BENEFICIARIA / DESARROLLADOR,,,,4,,8,,
V10P0005,CONICYT,FONDEF,PROGRAMA VALORIZACIÓN DE RESULTADOS DE INVESTIGACIÓN (VRI),2010,VALORIZACION Y TRANSFERENCIA DE PAQUETE TECNOLOGICO PARA LA APLICACION DE RECIRCULACION CON AGUA DE MAR,,JOEL BARRAZA SOTO,Investigador Principal,Universidad Católica del Norte,107,BENEFICIARIA / DESARROLLADOR,,,,6,,9,,
VCE4000005,CONICYT,REGIONAL,VINCULACIÓN CIENCIA EMPRESA,2014,"DESARROLLO DE UN MODELO DE VINCULACION CIENTIFICA CON EL SECTOR EMPRESARIAL AGROALIMENTARIO GANADERO-LECHERO DEL BIOBIO PARA ABORDAR LA PROBLEMATICA SANITARIA GANADERA MEDIANTE LA IMPLEMENTACION DE INNOVACIONES Y
SOLUCIONES BIOTECNOLOGICAS.",,,Investigador Principal,Universidad San Sebastián,230,BENEFICIARIA / DESARROLLADOR,,,,6,,9,,
VIU120015,CONICYT,FONDEF,CONCURSO VALORIZACIÓN DE INVESTIGACIÓN EN LA UNIVERSIDAD ETAPA 2,2012,CONSTRUCCION DE PROTOTIPOS PARA EL TRATAMIENTO DE DRENAJE ACIDO,,NORMA PEREZ PELAEZ,Investigador Principal,Universidad de Concepción,127,BENEFICIARIA / DESARROLLADOR,,,,6,,9,,
VIU140026,CONICYT,FONDEF,CONCURSO VALORIZACIÓN DE INVESTIGACIÓN EN LA UNIVERSIDAD ETAPA 1,2014,IMPLEMENTACION DE TECNICAS DE CAPTACION Y APROVECHAMIENTO DE AGUA PARA LA AGRICULTURA,,PAULINA RODRIGUEZ DIAZ,Investigador Principal,Pontificia Universidad Católica de Valparaíso,69,BENEFICIARIA / DESARROLLADOR,,,,6,,2,,
VIU140040,CONICYT,FONDEF,CONCURSO VALORIZACIÓN DE INVESTIGACIÓN EN LA UNIVERSIDAD ETAPA 1,2014,APROVECHAMIENTO DE ENERGIA EN CANALES DE RELAVE MEDIANTE TURBINAS HIDRAULICAS,,LUIS MADRIAGA TOBAR,Investigador Principal,Universidad del Bío Bío,184,BENEFICIARIA / DESARROLLADOR,,,,6,,9,,
